ext_acc_ratio,ext_acc_ratio_NNI,ext_acc_ratio_SPR,ext_N_accepted_NNI,ext_N_accepted_SPR,ext_N_total_NNI,ext_N_total_SPR,int_acc_ratio,int_N_accepted,int_N_total,log_P
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-102.55236482772516
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-100.17137627654404
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8333333333333334,15,18,-101.53751675591324
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-101.46442434531554
0.0,0.0,0.0,0,0,6,1,1.0,18,18,-100.86668165350594
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-102.95772720496548
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8333333333333334,15,18,-100.76118201333875
0.14285714285714285,0.0,1.0,0,1,6,1,0.9444444444444444,17,18,-103.8976435955849
0.42857142857142855,0.5,0.0,3,0,6,1,0.7222222222222222,13,18,-103.71405852881317
0.42857142857142855,0.5,0.0,3,0,6,1,0.8333333333333334,15,18,-101.24328525469336
0.14285714285714285,0.0,1.0,0,1,6,1,0.7222222222222222,13,18,-104.93144988726861
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-102.04741864421355
0.14285714285714285,0.0,1.0,0,1,6,1,0.7777777777777778,14,18,-101.14016602220484
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-100.621607237723
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-101.77158268438127
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.9444444444444444,17,18,-101.45617053317483
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.9444444444444444,17,18,-100.92343455934002
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-101.54399978954444
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-99.99119705946407
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-99.72210482373848
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-99.80620313546771
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-99.48792929118508
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-99.21563909476072
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-100.52347569093125
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8333333333333334,15,18,-100.68917441952829
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-103.44974487665874
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.6111111111111112,11,18,-106.97981039526044
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-107.11291040167652
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-105.53488684395955
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-102.93474541125215
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8333333333333334,15,18,-105.49821996383149
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-105.55588396583113
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-104.9023791678696
0.42857142857142855,0.5,0.0,3,0,6,1,0.8888888888888888,16,18,-103.4143393333025
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-103.93912231735672
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-105.00026154179923
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-102.30362386048687
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-102.99381277601006
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8888888888888888,16,18,-102.75333096466488
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-102.75122047529428
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-103.53030144781516
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-100.66745282759993
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-101.32377575097206
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-104.05300922926737
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-101.41921971342417
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-103.35230336954771
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,1.0,18,18,-102.04708746217955
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-103.32140642421624
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-100.45718236443828
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.9444444444444444,17,18,-102.57632615547816
0.0,0.0,0.0,0,0,6,1,0.6666666666666666,12,18,-102.41407821339847
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-106.40274853493386
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-105.65100760374749
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.6111111111111112,11,18,-106.75896311525679
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-107.80748425663238
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-105.86575251394939
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-102.27866013692449
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-102.78981689368865
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8333333333333334,15,18,-106.3360827749994
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-107.21187097045993
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,1.0,18,18,-104.36719330184525
0.14285714285714285,0.0,1.0,0,1,6,1,1.0,18,18,-105.98836437952055
0.14285714285714285,0.0,1.0,0,1,6,1,0.8888888888888888,16,18,-106.30770000010143
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-107.12784246221499
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-109.44088791659756
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-109.82434685026026
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-110.0113047908961
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8888888888888888,16,18,-101.49740968904825
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.6666666666666666,12,18,-102.88037553839833
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-101.71764446795076
0.42857142857142855,0.5,0.0,3,0,6,1,0.8888888888888888,16,18,-106.80092461386468
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-104.97999370574966
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-106.33872467567299
0.42857142857142855,0.5,0.0,3,0,6,1,0.8888888888888888,16,18,-107.2741482866328
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-107.96825989417489
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.7222222222222222,13,18,-108.0665994794981
0.42857142857142855,0.5,0.0,3,0,6,1,0.9444444444444444,17,18,-107.32757287744282
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.9444444444444444,17,18,-106.00734253278996
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-105.41236137509344
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-106.10323779145702
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8333333333333334,15,18,-111.14936385619386
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8333333333333334,15,18,-109.18036528497515
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8333333333333334,15,18,-108.29380155296022
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.7222222222222222,13,18,-108.41788953416145
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-110.3022387266013
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8333333333333334,15,18,-110.77497618602227
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-108.83204256395135
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8333333333333334,15,18,-105.67339638996117
0.14285714285714285,0.0,1.0,0,1,6,1,0.8333333333333334,15,18,-104.1323107708549
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-104.15830855035128
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-106.29287486089781
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-106.20332361096897
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-104.47814912047552
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8333333333333334,15,18,-103.72381173758698
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-103.9621745585996
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-106.04650768386401
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-102.65195926954888
0.0,0.0,0.0,0,0,6,1,1.0,18,18,-103.24280811607719
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-103.37872721891202
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-102.4537570516764
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-104.23294194470232
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-104.19699823956822
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,1.0,18,18,-103.28184649090899
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-104.31293533764702
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-106.32381923385269
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,1.0,18,18,-101.34584091605595
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-101.42146473836898
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-101.25064564781071
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-101.12364502169869
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-102.2978791792432
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-102.85910348932396
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-102.88760815815994
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-101.7887227444506
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-100.707084917034
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-101.12692083683818
0.14285714285714285,0.0,1.0,0,1,6,1,0.8888888888888888,16,18,-104.04048892861503
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-105.24379122009054
0.0,0.0,0.0,0,0,6,1,0.5555555555555556,10,18,-105.33802007915027
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-106.15120457817473
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8888888888888888,16,18,-104.35129937677891
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8333333333333334,15,18,-107.39294520346223
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-104.87779149471315
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-105.52800720397089
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.9444444444444444,17,18,-105.87724432091565
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-106.74023697534379
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-108.99904494396756
0.42857142857142855,0.5,0.0,3,0,6,1,0.7777777777777778,14,18,-107.70278483058539
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-110.25472083590392
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,1.0,18,18,-107.74583088639383
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-107.01359918543689
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-108.31340120793146
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.7777777777777778,14,18,-108.64493918270517
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-105.24650193122297
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-106.11786618017673
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-105.03247176883514
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7222222222222222,13,18,-106.5379164495489
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-104.88140040017433
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-103.25546543229132
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-101.92863585153096
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-103.31014076052752
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-102.52130745289452
0.42857142857142855,0.5,0.0,3,0,6,1,0.9444444444444444,17,18,-103.66571709642947
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,1.0,18,18,-102.09299007950698
0.42857142857142855,0.5,0.0,3,0,6,1,0.8888888888888888,16,18,-103.06558044858876
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-103.01951946925215
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-103.00770063645619
0.0,0.0,0.0,0,0,6,1,1.0,18,18,-103.4618480866982
0.5714285714285714,0.5,1.0,3,1,6,1,0.8888888888888888,16,18,-101.96422496791384
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8333333333333334,15,18,-101.58190186161704
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-101.5049375846084
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-103.77565631378464
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-108.50330410280569
0.42857142857142855,0.5,0.0,3,0,6,1,0.7777777777777778,14,18,-105.74645017115868
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-102.92640714727823
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-103.1570854348938
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.9444444444444444,17,18,-104.04654121073979
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-102.49632976109031
0.14285714285714285,0.0,1.0,0,1,6,1,0.9444444444444444,17,18,-102.73680639914187
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-104.31867006046738
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.6111111111111112,11,18,-104.43200862957742
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,1.0,18,18,-104.3485931593018
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-103.60038070360515
0.14285714285714285,0.0,1.0,0,1,6,1,0.8333333333333334,15,18,-102.21782422901826
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-102.98895419351243
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-105.28873245416962
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-101.30570772980592
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-100.80549593412624
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.9444444444444444,17,18,-101.1202965946235
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-101.48781315063708
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-101.70117489839272
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-107.27962566495958
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-109.74364950930314
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-110.402461684634
0.42857142857142855,0.5,0.0,3,0,6,1,0.7222222222222222,13,18,-108.36837940528723
0.0,0.0,0.0,0,0,6,1,0.6666666666666666,12,18,-111.48207502040927
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-107.83102935614804
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7222222222222222,13,18,-109.12239382633398
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,1.0,18,18,-110.83709380509092
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-108.73832400836687
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.7222222222222222,13,18,-107.66129770656958
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.7777777777777778,14,18,-108.10427598481252
0.14285714285714285,0.0,1.0,0,1,6,1,0.8333333333333334,15,18,-102.99427852199568
0.14285714285714285,0.0,1.0,0,1,6,1,0.9444444444444444,17,18,-102.28227676747603
0.14285714285714285,0.0,1.0,0,1,6,1,0.7777777777777778,14,18,-100.56261067109773
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-101.26337627718922
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-101.1350223866489
0.14285714285714285,0.0,1.0,0,1,6,1,0.8333333333333334,15,18,-102.80454665576818
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8333333333333334,15,18,-103.50733754750325
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-103.25433590142092
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.9444444444444444,17,18,-102.65725503521512
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.7222222222222222,13,18,-102.7820682473423
0.14285714285714285,0.0,1.0,0,1,6,1,0.8888888888888888,16,18,-102.6260787502267
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.8333333333333334,15,18,-102.33538408304214
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-101.13411389605211
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-100.1165437391436
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-102.86133248927918
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-103.88156864777562
0.14285714285714285,0.0,1.0,0,1,6,1,0.8888888888888888,16,18,-105.43090837696
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-104.5514972381209
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8888888888888888,16,18,-105.1792812604704
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-106.24888058060289
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-103.95986881661483
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-105.7215827676287
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-106.63730218885729
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-105.17193091733431
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-105.70915277954549
0.42857142857142855,0.5,0.0,3,0,6,1,0.8888888888888888,16,18,-103.36798041359421
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.8888888888888888,16,18,-102.4392112332497
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-101.5897867382835
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-102.06459361263205
0.0,0.0,0.0,0,0,6,1,0.8888888888888888,16,18,-103.2310868953081
0.0,0.0,0.0,0,0,6,1,0.9444444444444444,17,18,-105.47465970089728
0.14285714285714285,0.0,1.0,0,1,6,1,0.8888888888888888,16,18,-106.40616257152404
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-105.86104157477598
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-108.4605668950799
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-108.96260001534786
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-111.47898623541005
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-109.25363060963952
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-109.76141873156492
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.6666666666666666,12,18,-108.61943279301003
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-110.49604560548923
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-108.96637221692792
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8333333333333334,15,18,-107.82057762222065
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8333333333333334,15,18,-103.0283373474394
0.2857142857142857,0.16666666666666666,1.0,1,1,6,1,0.9444444444444444,17,18,-104.50584045211494
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-105.86383301410925
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-106.95492646571668
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-113.38491895144904
0.42857142857142855,0.3333333333333333,1.0,2,1,6,1,0.7222222222222222,13,18,-114.08986526142364
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.6666666666666666,12,18,-108.04070636850454
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-106.88099736979336
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,1.0,18,18,-108.8705164551181
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8888888888888888,16,18,-108.71646064636948
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-109.87061722351454
0.5714285714285714,0.6666666666666666,0.0,4,0,6,1,0.8888888888888888,16,18,-111.54329353762397
0.0,0.0,0.0,0,0,6,1,0.7777777777777778,14,18,-112.27556991673673
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-110.82096172931476
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-108.73877381100789
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.9444444444444444,17,18,-110.17519376197029
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.7777777777777778,14,18,-108.97407561371806
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-107.88596489424265
0.0,0.0,0.0,0,0,6,1,0.8333333333333334,15,18,-106.68698558505422
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-107.26829665404604
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8333333333333334,15,18,-109.87557232288167
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.9444444444444444,17,18,-111.15999758196952
0.5714285714285714,0.5,1.0,3,1,6,1,0.7222222222222222,13,18,-116.26761391935604
0.0,0.0,0.0,0,0,6,1,0.7222222222222222,13,18,-116.1086610717922
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-113.46110337641507
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7777777777777778,14,18,-112.3167118351391
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.8888888888888888,16,18,-109.41827150267967
0.2857142857142857,0.3333333333333333,0.0,2,0,6,1,0.8333333333333334,15,18,-110.19227816936
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,0.7222222222222222,13,18,-112.30310463830835
0.14285714285714285,0.16666666666666666,0.0,1,0,6,1,1.0,18,18,-108.63904823313192
